4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,CornerCherry
4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,CenterCherry
4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,CornerCherry
4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,5,CenterCherry
5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,7,Melon1st
5,1,0,3,3,0,0,0,0,0,0,0,0,0,0,7,Melon1st
5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,7,Melon1st
5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8,Melon1Bet
5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,MelonLower
5,2,0,0,0,11,12,14,0,0,0,0,0,0,0,10,MelonMiddle
5,2,0,0,0,2,10,19,20,0,0,0,0,0,0,9,MelonUpper
5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,MelonMiddle
5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,MelonUpper
5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,8,Melon1Bet
5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,MelonLower
5,3,0,0,0,11,12,14,0,0,0,0,0,0,0,10,MelonMiddle
5,3,0,0,0,2,10,19,20,0,0,0,0,0,0,9,MelonUpper
5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,MelonMiddle
5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,MelonUpper
5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,8,Melon1Bet
6,1,0,3,0,0,0,0,0,0,0,0,0,0,0,13,Bell1st
6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,13,Bell1st
6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12,Bell1Bet
6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,BellMiddle
6,2,0,0,0,1,6,13,18,0,0,0,0,0,0,14,BellUpper
6,2,0,0,0,3,7,10,15,19,0,0,0,0,0,16,BellLower
6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,BellUpper
6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,BellLower
6,2,0,3,0,4,8,16,20,0,0,0,0,0,0,16,BellLower
6,2,0,3,0,0,0,0,0,0,0,0,0,0,0,14,BellUpper
6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,12,Bell1Bet
6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,BellMiddle
6,3,0,0,0,1,6,13,18,0,0,0,0,0,0,14,BellUpper
6,3,0,0,0,3,7,10,15,19,0,0,0,0,0,16,BellLower
6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,BellUpper
6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,16,BellLower
6,3,0,3,0,4,8,16,20,0,0,0,0,0,0,16,BellLower
6,3,0,3,0,0,0,0,0,0,0,0,0,0,0,14,BellUpper
6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,12,Bell1Bet
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,ReplayLowerA
7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20,ReplayLowerB
7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,20,ReplayLowerB
7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,20,ReplayLowerB
7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,18,Replay1Bet
7,1,0,2,0,0,0,0,0,0,0,0,0,0,0,17,Replay1st
7,1,0,3,0,0,0,0,0,0,0,0,0,0,0,17,Replay1st
8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,21,JAC
8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,21,JAC
8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,21,JAC
